 N-TZD20,-1.0589731870723635,20140223211744
N-WRYAZ,-0.6809649741940834,20140223211744
N-3IK0Y,-1.1692680110963338,20140223211744
N-JQ338,0.10779537557343113,20140223211744
N-TZD20,1.0692765833387892,20140223211814
N-WRYAZ,-1.0703756856995645,20140223211814
N-3IK0Y,-2.351159446640022,20140223211814
N-JQ338,-0.5981133919895515,20140223211814
N-TZD20,0.5775710216612846,20140223211844
N-WRYAZ,0.5097960739949684,20140223211844
N-3IK0Y,-0.1241449066038768,20140223211844
N-JQ338,-0.4878291401019373,20140223211844
N-TZD20,0.25799368246471416,20140223211914
N-3IK0Y,-1.0876709677728382,20140223211914
N-JQ338,-0.18554138497820696,20140223211914
N-WRYAZ,-1.0632074001131393,20140223211914
N-TZD20,-1.074254396805073,20140223211944
N-3IK0Y,0.37181852821155925,20140223211944
N-JQ338,0.28521307411838476,20140223211944
N-WRYAZ,-0.48469044329350325,20140223211944
N-TZD20,-0.7477820879895479,20140223212014
N-3IK0Y,-2.1262344222747402,20140223212014
N-JQ338,0.3907767763214752,20140223212014
N-WRYAZ,-0.6174717369756735,20140223212014
N-TZD20,-0.2019700274140834,20140223212044
N-3IK0Y,0.24308432866389482,20140223212044
N-JQ338,-2.0217447688990244,20140223212044
N-WRYAZ,-1.908122247565177,20140223212044
N-TZD20,-0.06458048201323727,20140223212114
N-3IK0Y,0.04666187694282134,20140223212114
N-JQ338,-0.3688860749034659,20140223212114
N-WRYAZ,0.1646810383047233,20140223212114
N-TZD20,1.3163044533593478,20140223212144
N-3IK0Y,0.4995228776318666,20140223212144
N-JQ338,-0.2508731463571501,20140223212144
N-WRYAZ,-0.3142044260226902,20140223212144
N-TZD20,1.6184178588411084,20140223212214
N-3IK0Y,-0.20359594356482733,20140223212214
N-JQ338,0.9509100978456179,20140223212214
N-WRYAZ,1.1290385897128494,20140223212214
N-TZD20,1.6815605683842823,20140223212244
N-3IK0Y,0.351802617842426,20140223212244
N-JQ338,0.7065726798120782,20140223212244
N-WRYAZ,-0.26378325172042627,20140223212244
N-TZD20,0.8982530781640489,20140223212314
N-3IK0Y,-0.9775602457507778,20140223212314
N-JQ338,-0.615475331498931,20140223212314
N-WRYAZ,-1.5983986847060387,20140223212314
N-TZD20,0.5480309142487567,20140223212344
N-3IK0Y,0.1568941779187202,20140223212344
N-JQ338,0.3450798860664085,20140223212344
N-WRYAZ,0.9949553115497431,20140223212344
N-TZD20,0.09863971461573531,20140223212414
N-3IK0Y,-1.212469852138986,20140223212414
N-JQ338,0.544473497107534,20140223212414
N-WRYAZ,0.6073723595075883,20140223212414
N-TZD20,-0.3580976593359664,20140223212444
N-3IK0Y,1.2545131472253368,20140223212444
N-JQ338,-1.1639190095851173,20140223212444
N-WRYAZ,-0.0728583163425135,20140223212444
N-TZD20,-0.034825968677673645,20140223212514
N-3IK0Y,-0.8931310506163906,20140223212514
N-JQ338,1.041750678719587,20140223212514
N-WRYAZ,0.09105770746264256,20140223212514
N-TZD20,0.5826984666791365,20140223212544
N-3IK0Y,-0.6974696462679502,20140223212544
N-JQ338,-0.49516060335665096,20140223212544
N-WRYAZ,1.106162796793704,20140223212544
N-TZD20,1.1303340912578053,20140223212614
N-3IK0Y,0.24253897658060813,20140223212614
N-JQ338,0.5230709857508431,20140223212614
N-WRYAZ,0.2424325112178602,20140223212614
N-TZD20,1.401513490641737,20140223212644
N-3IK0Y,-0.8948597040556349,20140223212644
N-JQ338,1.0892283423966485,20140223212644
N-WRYAZ,-0.24346856025370978,20140223212644
N-TZD20,1.047705683922592,20140223212714
N-3IK0Y,-0.8314060816889323,20140223212714
N-JQ338,1.1568770296377047,20140223212714
N-WRYAZ,-2.181149046140678,20140223212714
N-TZD20,-0.2687442691203422,20140223212744
N-3IK0Y,-0.6356360481372938,20140223212744
N-JQ338,-1.4038923844829543,20140223212744
N-WRYAZ,1.6096979462159842,20140223212744
N-TZD20,0.5961398500761792,20140223212814
N-JQ338,0.7109998185328946,20140223212814
N-3IK0Y,1.383346173215134,20140223212814
N-WRYAZ,-0.7209406648790561,20140223212814
N-WRYAZ,-0.2934673260670163,20140228055629
N-3IK0Y,-0.06407548463579207,20140228055629
N-TZD20,0.1741072046714119,20140228055629
N-JQ338,-0.889828858147298,20140228055629
N-3IK0Y,0.5997952655240828,20140228055659
N-TZD20,-0.6044735913816119,20140228055659
N-JQ338,-0.7379066343159845,20140228055659
N-WRYAZ,2.5915819798529647,20140228055659
N-3IK0Y,-0.28949784303341036,20140228055729
N-TZD20,0.3957836318496565,20140228055729
N-JQ338,-0.9582785405994858,20140228055729
N-WRYAZ,-2.025126993686165,20140228055729
