 N-2Z2WK,1.4821353829738906,20140223211714
N-Y47X6,-0.5688444289882595,20140223211714
N-L04BJ,0.5337716471944831,20140223211714
N-GRDHN,0.5865796322676157,20140223211714
N-Y47X6,-0.9770386084415918,20140223211744
N-2Z2WK,-0.07878327011786292,20140223211744
N-GRDHN,0.18105349424631326,20140223211744
N-L04BJ,1.0307132418238472,20140223211744
N-Y47X6,-1.1745480908006418,20140223211814
N-2Z2WK,-0.7914816033077653,20140223211814
N-GRDHN,-0.024060843674318058,20140223211814
N-L04BJ,-0.8928184167377031,20140223211814
N-Y47X6,-1.3933718636794548,20140223211844
N-2Z2WK,1.4571066142996154,20140223211844
N-GRDHN,-0.6279123984478799,20140223211844
N-L04BJ,0.17429097728885498,20140223211844
N-2Z2WK,-1.0279215857560478,20140223211914
N-GRDHN,-0.7073035635122719,20140223211914
N-Y47X6,0.44535679320645766,20140223211914
N-L04BJ,-0.3639309661661759,20140223211914
N-2Z2WK,-0.23388194978546636,20140223211944
N-GRDHN,1.889937586650689,20140223211944
N-L04BJ,0.5226282453997243,20140223211944
N-Y47X6,-2.2359709978104236,20140223211944
N-2Z2WK,0.5420142832253076,20140223212014
N-GRDHN,1.5269542786020835,20140223212014
N-L04BJ,0.08833772515135244,20140223212014
N-Y47X6,0.14883279544449868,20140223212014
N-2Z2WK,-0.18983820298054915,20140223212044
N-GRDHN,1.5016449282496083,20140223212044
N-L04BJ,0.6543173153529366,20140223212044
N-Y47X6,-1.0685314458975177,20140223212044
N-2Z2WK,-1.6679352624005719,20140223212114
N-GRDHN,-1.3873338462374227,20140223212114
N-L04BJ,0.20819755617317906,20140223212114
N-Y47X6,-0.9045709427233157,20140223212114
N-2Z2WK,1.0746626175340375,20140223212144
N-GRDHN,1.1237097226090524,20140223212144
N-L04BJ,0.10811685257109761,20140223212144
N-Y47X6,-0.446246769284663,20140223212144
N-2Z2WK,0.16837088942825837,20140223212214
N-GRDHN,0.3596124542822737,20140223212214
N-L04BJ,0.9920199318533922,20140223212214
N-Y47X6,0.9741106272668507,20140223212214
N-2Z2WK,-0.8566870448864102,20140223212244
N-GRDHN,-1.1519722597996367,20140223212244
N-L04BJ,-0.28626892259351233,20140223212244
N-Y47X6,1.0047280488665131,20140223212244
N-2Z2WK,-0.932111086016686,20140223212314
N-GRDHN,0.41176057957874146,20140223212314
N-L04BJ,0.24637327976896084,20140223212314
N-Y47X6,-0.15534679600522763,20140223212314
N-2Z2WK,0.783157016630791,20140223212344
N-GRDHN,-0.8121082253212409,20140223212344
N-L04BJ,0.8160415049856545,20140223212344
